speakerid|speech_id|lastname|firstname|chamber|state|gender|party|district|nonvoting
114122130|1140086215|YOHO|TED|H|FL|M|R|3|voting
114122920|1140086216|BUCK|KEN|H|CO|M|R|4|voting
114122130|1140086217|YOHO|TED|H|FL|M|R|3|voting
114122960|1140086218|HICE|JODY|H|GA|M|R|10|voting
114122130|1140086219|YOHO|TED|H|FL|M|R|3|voting
114119540|1140086222|GOHMERT|LOUIE|H|TX|M|R|1|voting
114119540|1140086223|GOHMERT|LOUIE|H|TX|M|R|1|voting
114118361|1140086226|MCCONNELL|MITCH|S|KY|M|R||voting
114120961|1140086228|REID|HARRY|S|NV|M|D||voting
114120961|1140086229|REID|HARRY|S|NV|M|D||voting
114120961|1140086230|REID|HARRY|S|NV|M|D||voting
114118321|1140086234|DURBIN|RICHARD|S|IL|M|D||voting
114118311|1140086236|CORNYN|JOHN|S|TX|M|R||voting
114122401|1140086238|FISCHER|DEB|S|NE|F|R||voting
114121791|1140086240|WYDEN|RON|S|OR|M|D||voting
114121791|1140086242|WYDEN|RON|S|OR|M|D||voting
114121541|1140086244|THUNE|JOHN|S|SD|M|R||voting
114121541|1140086246|THUNE|JOHN|S|SD|M|R||voting
114119591|1140086248|GRASSLEY|CHARLES|S|IA|M|R||voting
114119591|1140086250|GRASSLEY|CHARLES|S|IA|M|R||voting
114123391|1140086252|ERNST|JONI|S|IA|F|R||voting
114118241|1140086254|TESTER|JON|S|MT|M|D||voting
114118211|1140086256|NELSON|BILL|S|FL|M|D||voting
114118211|1140086258|NELSON|BILL|S|FL|M|D||voting
114118311|1140086263|CORNYN|JOHN|S|TX|M|R||voting
114119801|1140086267|HIRONO|MAZIE|S|HI|F|D||voting
114118361|1140086269|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140086271|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140086273|MCCONNELL|MITCH|S|KY|M|R||voting
114118331|1140086275|ENZI|MICHAEL|S|WY|M|R||voting
114118441|1140086276|WARNER|MARK|S|VA|M|D||voting
114119891|1140086277|ISAKSON|JOHN|S|GA|M|R||voting
114119591|1140086278|GRASSLEY|CHARLES|S|IA|M|R||voting
114118361|1140086280|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140086282|MCCONNELL|MITCH|S|KY|M|R||voting
114120920|1140086317|QUIGLEY|MIKE|H|IL|M|D|5|voting
114122130|1140086319|YOHO|TED|H|FL|M|R|3|voting
114122120|1140086321|ESTY|ELIZABETH|H|CT|F|D|5|voting
114119990|1140086323|JONES|WALTER|H|NC|M|R|3|voting
114119990|1140086324|JONES|WALTER|H|NC|M|R|3|voting
114119990|1140086326|JONES|WALTER|H|NC|M|R|3|voting
114120040|1140086328|KIND|RON|H|WI|M|D|3|voting
114122520|1140086330|PERRY|SCOTT|H|PA|M|R|4|voting
114121460|1140086332|SPEIER|JACKIE|H|CA|F|D|14|voting
114122940|1140086334|CURBELO|CARLOS|H|FL|M|R|26|voting
114122940|1140086336|CURBELO|CARLOS|H|FL|M|R|26|voting
114122940|1140086337|CURBELO|CARLOS|H|FL|M|R|26|voting
114120130|1140086339|LANGEVIN|JAMES|H|RI|M|D|2|voting
114122320|1140086344|WAGNER|ANN|H|MO|F|R|2|voting
114122090|1140086345|LOWENTHAL|ALAN|H|CA|M|D|47|voting
114119770|1140086348|HIGGINS|BRIAN|H|NY|M|D|26|voting
